anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2020,0,2813,INDUSTRIA DE ALIMENTOS TRENDY S A,78109470-6,PLANTA SAN BERNARDO,Otras industrias manufactureras,,Elaboración de productos lácteos,C1050,Elaboración de productos lácteos,C105000,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.59516741,-70.69441617,Generador Industrial,,,14.5004,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Papel y cartón,Papel y cartón,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5458093.0,ESTACION DE TRANSFERENCIA CERRO LOS CONDORES,GESTION ECOLOGICA DE RESIDUOS S A,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5452161,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA ALCALDEO,Pesca y acuicultura,,Acuicultura de agua dulce,A0322,Acuicultura de agua dulce,A032200,Los Lagos,Chiloé,Chonchi,10203,-42.55850876,-73.85328244,Generador Industrial,,,14.5,2.0,Valorización,8.0,Reciclaje,15.0,Reciclaje de residuos hidrobiológicos para consumo animal,Materiales inadecuados para el consumo o la elaboración,Materiales inadecuados para el consumo o la elaboración,2,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",2,"Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal",4605.0,LOS GLACIARES,LOS GLACIARES S A,Puerto Montt,Los Lagos,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,1390,EMPRESA EL MERCURIO S A P,90193000-7,EL MERCURIO,Comercio mayorista,,Venta al por mayor no especializada,G4690,Venta al por mayor no especializada,G469000,Metropolitana de Santiago,Santiago,Vitacura,13132,-33.38401544,-70.59241929,Generador Industrial,,,14.35035,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,9,Residuos de la industria fotográfica,1,Residuos de la industria fotográfica,5476883.0,COMERCIAL HUAL LTDA,COMERCIAL HUAL LTDA,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5453558,RECICLAJES INDUSTRIALES S A,96834290-8,RECICLAJES INDUSTRIALES SA,Otras actividades,,Actividades de descontaminación y otros servicios de gestión de desechos,E3900,Actividades de descontaminación y otros servicios de gestión de desechos,E390000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.378585,-70.7721317,Generador Industrial,,,14.5,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Otras fracciones no especificadas en otra categoría,Otras fracciones no especificadas en otra categoría,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,1807641,VIGATEC S A,96587380-5,VIGATEC SA,Otras industrias manufactureras,,Actividades de servicios relacionadas con la impresión,C1812,Actividades de servicios relacionadas con la impresión,C181200,Metropolitana de Santiago,Santiago,Macul,13118,-33.47852826,-70.61539015,Generador Industrial,,,14.5,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,Mezclas de residuos municipales,Mezclas de residuos municipales,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,Otros residuos municipales,,DESTINATARIO FINAL,SERVICIOS INTEGRALES MONTERREDONDO SOCIEDAD ANONIMA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5471828,ACUICULTURA JUAN SIELFELD GUNDLACH E.I.R.L.,76608340-4,PISCICULTURA BELEN DEL SUR,Pesca y acuicultura,,Acuicultura de agua dulce,A0322,Acuicultura de agua dulce,A032200,La Araucanía,Malleco,Curacautín,9203,-38.577635,-71.77918507,Generador Industrial,,,14.5,2.0,Valorización,8.0,Reciclaje,15.0,Reciclaje de residuos hidrobiológicos para consumo animal,Residuos de tejidos de animales,Residuos de tejidos de animales,2,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",322359.0,PESQUERA PACIFIC STAR,PESQUERA PACIFIC STAR SOCIEDAD ANONIMA,Castro,Los Lagos,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5460868,CAJA DE COMPENSACION DE ASIGNACION FAMILIAR DE LOS ANDES,81826800-9,COMPLEJO TURISTICOS LLANURAS DE DIANA,Otras actividades,,Actividades de alojamiento para estancias cortas,I5510,Actividades de hoteles,I551001,Magallanes y de la Antártica Chilena,Última Esperanza,Natales,12401,-51.80471976,-72.16073906,Generador Industrial,,,14.499,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,Residuos municipales no especificados en otra categoría,Residuos municipales no especificados en otra categoría,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,Otros residuos municipales,5466567.0,VERTEDERO MUNICIPAL DE NATALES,ILUSTRE MUNICIPALIDAD DE NATALES,Natales,Magallanes y de la Antártica Chilena,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,11626,CERVECERA CCU CHILE LIMITADA,96989120-4,CERVECERA CCU CHILE LTDA. (2),Otras industrias manufactureras,,Elaboración de bebidas malteadas y de malta,C1103,Elaboración de bebidas malteadas y de malta,C110300,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.36098096,-70.70325284,Generador Industrial,,,14.492,2.0,Valorización,,,,,Otras fracciones no especificadas en otra categoría,Otras fracciones no especificadas en otra categoría,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5461360.0,ECOLOGICA SA,ECO LOGICA S A,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5459732,FALABELLA RETAIL S.A.,77261280-K,FALABELLA LA REINA,Comercio minorista,,Otras actividades de venta al por menor en comercios no especializados,G4719,Venta al por menor en comercios de vestuario y productos para el hogar (grandes tiendas),G471910,Metropolitana de Santiago,Santiago,La Reina,13113,-33.45339938,-70.56936148,Generador Industrial,,,14.49,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,Plásticos,Plásticos,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5459796.0,TRANSPORTE Y LOGISTICA C&C LTDA,TRANSPORTE Y LOGISTICA C&C LIMITADA.,Cerrillos,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,557531,RENDIC HERMANOS S A,81537600-5,UNIMARC LOS CARRERA,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Atacama,Copiapó,Copiapó,3101,-27.36464543,-70.33384415,Generador Industrial,,,14.481,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",Papel y cartón,Papel y cartón,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5462051.0,SOREPA COQUIMBO,SOC RECUPERADORA DE PAPEL SPA,Coquimbo,Coquimbo,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5465736,SALMONES MULTIEXPORT S.A.,79891160-0,CENTRO YALAC,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Aysén del General Carlos Ibáñez del Campo,Aisén,Cisnes,11202,-44.01701909,-73.14547896,Generador Industrial,,,14.48,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,2,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",59355.0,EL EMPALME,REXIN SPA,Maullín,Los Lagos,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5470297,AGROINDUSTRIAL LAS TRES ERRE SPA,78159820-8,PROCESADORA Y ENVASADORA DE FRUTOS SECOS Y DESHIDRATADOS,Otras industrias manufactureras,,"Elaboración y conservación de frutas, legumbres y hortalizas",C1030,"Elaboración y conservación de frutas, legumbres y hortalizas",C103000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.44022886,-70.77742875,Generador Industrial,,,14.48,,,,,,,Otras fracciones no especificadas en otra categoría,Otras fracciones no especificadas en otra categoría,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5461360.0,ECOLOGICA SA,ECO LOGICA S A,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5441279,AGRICOLA SAN JOSE DE PERALILLO S A,96655110-0,AGRICOLA SAN JOSE DE PERALILLO S.A.,Otras industrias manufactureras,,Elaboración de vinos,C1102,Elaboración de vinos,C110200,Libertador General Bernardo O'Higgins,Colchagua,Santa Cruz,6310,-34.63231915,-71.3860388,Generador Industrial,,,14.48,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,2,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",7,"Residuos de la producción de bebidas alcohólicas y no alcohólicas (excepto café, té y cacao)",4587897.0,CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE,ECOMAULE S A,Río Claro,Maule,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5468571,ADMINISTRADORA DE VENTAS AL DETALLE LIMITADA,77215640-5,TOBALABA,Comercio minorista,,Venta al por menor de combustibles para vehículos automotores en comercios especializados,G4730,Venta al por menor de combustibles para vehículos automotores en comercios especializados,G473000,Metropolitana de Santiago,Santiago,Peñalolén,13122,-33.47757644,-70.55730313,Generador Industrial,,,14.48,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5482107,COCA COLA EMBONOR S A,93281000-K,CENTRO DE DISTRIBUCION VALPARAISO,Otras industrias manufactureras,,Elaboración de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas,C1104,Elaboración de bebidas no alcohólicas,C110401,Valparaíso,Valparaíso,Valparaíso,5101,-33.12184863,-71.56027837,Generador Industrial,,,14.477,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,Otros residuos municipales,5452216.0,RELLENO SANITARIO EL MOLLE,GESTION INTEGRAL DE RESIDUOS SPA,Valparaíso,Valparaíso,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5475628,MULTIEXPORT PATAGONIA S.A.,76769420-2,CENTRO TARABA 6,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Magallanes y de la Antártica Chilena,Última Esperanza,Natales,12401,-51.96038717,-73.47689938,Generador Industrial,,,14.47,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,2,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",5466567.0,VERTEDERO MUNICIPAL DE NATALES,ILUSTRE MUNICIPALIDAD DE NATALES,Natales,Magallanes y de la Antártica Chilena,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,9279,THE RENTAL STORE CHILE S A,96974320-5,THE RENTAL STORE CHILE S.A.,Comercio mayorista,,Venta al por mayor de otros tipos de maquinaria y equipo,G4659,Venta al por mayor de otros tipos de maquinaria y equipo n.c.p.,G465909,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.34989937,-70.70705579,Generador Industrial,,,14.47,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Madera distinta de la especificada en el código 20 01 37,Madera distinta de la especificada en el código 20 01 37,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,gi-sinader-2020-ckan.xlsx,False
2020,0,354015,NUEVOS DESARROLLOS S.A.,76882330-8,MALL PLAZA ALAMEDA,Otras actividades,,Actividades inmobiliarias realizadas con bienes propios o arrendados,L6810,Alquiler de bienes inmuebles amoblados o con equipos y maquinarias,L681011,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.45203389,-70.68240675,Generador Industrial,,,14.46784,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",Papel y cartón,Papel y cartón,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5467286.0,RECICLADOS INDUSTRIALES S A PLANTA RENCA,RECICLADOS INDUSTRIALES S.A,Renca,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,11586,NESTLE CHILE SA,90703000-8,NESTLE MACUL,Otras industrias manufactureras,,Elaboración de productos lácteos,C1050,Elaboración de productos lácteos,C105000,Metropolitana de Santiago,Santiago,Macul,13118,-33.49589353,-70.61638001,Generador Industrial,,,14.46,1.0,Eliminación,3.0,Disposición final,,,Otras fracciones no especificadas en otra categoría,Otras fracciones no especificadas en otra categoría,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE S.A.,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5453476,FUNDICION LAS ROSAS S A,95065000-1,FUNDICION LAS ROSAS S A,Otras industrias manufactureras,,Fundición de hierro y acero,C2431,Fundición de hierro y acero,C243100,Metropolitana de Santiago,Talagante,Peñaflor,13605,-33.61926754,-70.86456669,Generador Industrial,,,14.46,1.0,Eliminación,3.0,Disposición final,,,Otras fracciones no especificadas en otra categoría,Otras fracciones no especificadas en otra categoría,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE S.A.,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,1390,EMPRESA EL MERCURIO S A P,90193000-7,EL MERCURIO,Comercio mayorista,,Venta al por mayor no especializada,G4690,Venta al por mayor no especializada,G469000,Metropolitana de Santiago,Santiago,Vitacura,13132,-33.38401544,-70.59241929,Generador Industrial,,,14.458,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,9,Residuos de la industria fotográfica,1,Residuos de la industria fotográfica,5467254.0,METALES Y ALUMINIOS SA RENCA,METALES Y ALUMINIOS S.A.,Renca,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,386143,MUELLES DE PENCO S A,91577000-2,MUELLES DE PENCO SA,Otras actividades,,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Biobío,Concepción,Penco,8107,-36.73763639,-73.00259905,Generador Industrial,,,13.67,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos inorgánicos distintos de los especificados en el código 16 03 03,Residuos inorgánicos distintos de los especificados en el código 16 03 03,16,Residuos no especificados en otro capítulo de la lista,3,Lotes de productos fuera de especificación y productos no utilizados,33161.0,PLANTA COPIULEMU,HIDRONOR CHILE S.A,Florida,Biobío,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,28523,KOMATSU REMAN CENTER CHILE S.A.,76492400-2,KOMATSU REMAN CENTER SUCURSAL ANTOFAGASTA,Otras industrias manufactureras,,Reparación de maquinaria,C3312,"Reparación de maquinaria metalúrgica, para la minería, extracción de petróleo y para la construcción",C331202,Antofagasta,Antofagasta,Antofagasta,2101,-23.61195358,-70.38842607,Generador Industrial,,,14.45,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Papel y cartón,Papel y cartón,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5459117.0,SOREPA CARLOS VALDOVINOS,SOC RECUPERADORA DE PAPEL SPA,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
