anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2024,11,5441181,EMPRESAS AQUACHILE S A,86247400-7,CANAL TEMUAN (5441181),Pesca y acuicultura,3,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.750004518502,-72.700002934301,Generador Industrial,805520,2,8.794,2.0,Valorización,8.0,Reciclaje,15.0,Reciclaje de residuos hidrobiológicos para consumo animal,02 02 03 | Materiales inadecuados para el consumo o la elaboración,02 02 03 | Materiales inadecuados para el consumo o la elaboración,2,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",2,02 | Residuos de la preparación y elaboración de carne y otros alimentos de origen animal,4605.0,LOS GLACIARES,LOS GLACIARES S A,Puerto Montt,Los Lagos,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,5441181,EMPRESAS AQUACHILE S A,86247400-7,CANAL TEMUAN (5441181),Pesca y acuicultura,3,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.750004518502,-72.700002934301,Generador Industrial,817960,2,0.282,2.0,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5462374.0,PLASTICOS  DEL  SUR  SPA,PLASTICOS DEL SUR SPA,Dalcahue,Los Lagos,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,5441181,EMPRESAS AQUACHILE S A,86247400-7,CANAL TEMUAN (5441181),Pesca y acuicultura,3,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Aysén del Gral. Carlos Ibañez del Campo,Aysén,Cisnes,11202,-44.750004518502,-72.700002934301,Generador Industrial,817960,2,17.467,2.0,Valorización,8.0,Reciclaje,15.0,Reciclaje de residuos hidrobiológicos para consumo animal,02 02 03 | Materiales inadecuados para el consumo o la elaboración,02 02 03 | Materiales inadecuados para el consumo o la elaboración,2,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",2,02 | Residuos de la preparación y elaboración de carne y otros alimentos de origen animal,4605.0,LOS GLACIARES,LOS GLACIARES S A,Puerto Montt,Los Lagos,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,5441231,PRODUCTOS DEL MAR VENTISQUEROS S A,96545040-8,MORROLOBOS,Pesca y acuicultura,3,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Chiloé,Quemchi,10209,-42.110233921757,-73.377031533515,Generador Industrial,671157,2,0.2988,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,02 01 99 | Residuos no especificados en otra categoría,02 01 99 | Residuos no especificados en otra categoría,2,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",1,"01 | Residuos de la agricultura, horticultura, silvicultura y caza",5485397.0,Centro Crucero,ZERO CORP SPA,Purranque,Los Lagos,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,5441231,PRODUCTOS DEL MAR VENTISQUEROS S A,96545040-8,MORROLOBOS,Pesca y acuicultura,3,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Chiloé,Quemchi,10209,-42.110233921757,-73.377031533515,Generador Industrial,671157,2,0.0995,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",02 01 99 | Residuos no especificados en otra categoría,02 01 99 | Residuos no especificados en otra categoría,2,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",1,"01 | Residuos de la agricultura, horticultura, silvicultura y caza",5486926.0,Paz Recycling Consulting SPA,PAZ RECYCLING CONSULTING SPA,Puerto Montt,Los Lagos,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,5441231,PRODUCTOS DEL MAR VENTISQUEROS S A,96545040-8,MORROLOBOS,Pesca y acuicultura,3,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Chiloé,Quemchi,10209,-42.110233921757,-73.377031533515,Generador Industrial,671157,2,1.8538,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,02 01 99 | Residuos no especificados en otra categoría,02 01 99 | Residuos no especificados en otra categoría,2,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",1,"01 | Residuos de la agricultura, horticultura, silvicultura y caza",5486926.0,Paz Recycling Consulting SPA,PAZ RECYCLING CONSULTING SPA,Puerto Montt,Los Lagos,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,5441231,PRODUCTOS DEL MAR VENTISQUEROS S A,96545040-8,MORROLOBOS,Pesca y acuicultura,3,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Chiloé,Quemchi,10209,-42.110233921757,-73.377031533515,Generador Industrial,671157,2,0.05,2.0,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,02 01 04 | Residuos de plásticos (excepto embalajes),02 01 04 | Residuos de plásticos (excepto embalajes),2,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",1,"01 | Residuos de la agricultura, horticultura, silvicultura y caza",5472445.0,RECOLLECT,RECOLLECT SPA,Puerto Montt,Los Lagos,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,5441231,PRODUCTOS DEL MAR VENTISQUEROS S A,96545040-8,MORROLOBOS,Pesca y acuicultura,3,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Chiloé,Quemchi,10209,-42.110233921757,-73.377031533515,Generador Industrial,671157,2,0.3695,2.0,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,02 01 99 | Residuos no especificados en otra categoría,02 01 99 | Residuos no especificados en otra categoría,2,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",1,"01 | Residuos de la agricultura, horticultura, silvicultura y caza",5491704.0,Remap,REMAP SPA,Puerto Varas,Los Lagos,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,5441231,PRODUCTOS DEL MAR VENTISQUEROS S A,96545040-8,MORROLOBOS,Pesca y acuicultura,3,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Chiloé,Quemchi,10209,-42.110233921757,-73.377031533515,Generador Industrial,671157,2,6.56,2.0,Valorización,8.0,Reciclaje,15.0,Reciclaje de residuos hidrobiológicos para consumo animal,02 01 02 | Residuos de tejidos de animales,02 01 02 | Residuos de tejidos de animales,2,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",1,"01 | Residuos de la agricultura, horticultura, silvicultura y caza",4605.0,LOS GLACIARES,LOS GLACIARES S A,Puerto Montt,Los Lagos,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,5441231,PRODUCTOS DEL MAR VENTISQUEROS S A,96545040-8,MORROLOBOS,Pesca y acuicultura,3,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Chiloé,Quemchi,10209,-42.110233921757,-73.377031533515,Generador Industrial,671157,2,0.3197,1.0,Eliminación,48.0,Pretratamiento,56.0,Residuos municipales asimilables a domiciliarios,02 01 99 | Residuos no especificados en otra categoría,02 01 99 | Residuos no especificados en otra categoría,2,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",1,"01 | Residuos de la agricultura, horticultura, silvicultura y caza",5491704.0,Remap,REMAP SPA,Puerto Varas,Los Lagos,Chile,gi-sinader-2024-ckan.xlsx,False
